Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,created_at
33,No,Non-Travel,737.1428571,Sales,22,2,Marketing,1,160,3,Male,96.9924812,3,2,Sales Executive,2,Married,6146,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7,10/02/2026
56,Yes,Travel_Rarely,214.7619048,Research & Development,14,4,Life Sciences,1,161,2,Female,28.25814536,3,1,Research Scientist,2,Married,4963,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3,2/02/2026
51,No,Travel_Rarely,307.7142857,Research & Development,6,3,Life Sciences,1,162,1,Male,40.4887218,3,5,Research Director,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15,7/12/2025
31,Yes,Travel_Rarely,987.5714286,Sales,6,4,Life Sciences,1,163,2,Male,129.943609,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,25/01/2026
26,No,Travel_Rarely,1109.52381,Research & Development,6,3,Other,1,164,3,Female,145.9899749,2,1,Research Scientist,2,Married,2368,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3,28/11/2025
58,Yes,Travel_Rarely,165,Research & Development,23,4,Medical,1,165,4,Female,21.71052632,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,16/01/2026
19,Yes,Travel_Rarely,1277.142857,Sales,22,1,Marketing,1,167,4,Male,168.0451128,3,1,Sales Representative,3,Single,1675,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0,31/12/2025
22,No,Travel_Rarely,919,Research & Development,2,1,Technical Degree,1,169,3,Male,120.9210526,3,1,Laboratory Technician,4,Married,2523,19299,0,Y,No,14,3,3,80,1,3,2,3,2,1,2,1,9/12/2025
49,No,Travel_Rarely,264.2380952,Research & Development,20,4,Medical,1,170,3,Female,34.76817043,3,2,Manufacturing Director,1,Married,6567,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11,6/12/2025
43,No,Travel_Frequently,766.1904762,Research & Development,28,3,Medical,1,171,2,Female,100.8145363,4,1,Research Scientist,3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2,15/12/2025
50,No,Travel_Frequently,316.4285714,Sales,12,3,Marketing,1,174,3,Female,41.63533835,3,3,Sales Executive,4,Single,9208,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1,5/11/2025
31,Yes,Travel_Rarely,1180.380952,Sales,20,3,Life Sciences,1,175,2,Female,155.3132832,1,2,Sales Executive,3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,16/12/2025
41,No,Travel_Rarely,1009.333333,Sales,9,1,Life Sciences,1,176,3,Male,132.8070175,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,7/11/2025
26,No,Travel_Rarely,424.5714286,Human Resources,25,1,Life Sciences,1,177,3,Female,55.86466165,3,1,Human Resources,3,Married,2942,8916,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7,27/11/2025
36,No,Travel_Rarely,134.2380952,Research & Development,6,2,Medical,1,178,2,Male,17.66290727,3,2,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1,24/11/2025
51,Yes,Travel_Frequently,1197.619048,Research & Development,8,4,Life Sciences,1,179,1,Male,157.5814536,1,3,Manufacturing Director,4,Single,10650,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,17/11/2025
39,No,Travel_Rarely,694.7619048,Sales,4,4,Life Sciences,1,182,4,Female,91.4160401,2,2,Sales Executive,3,Married,5902,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9,23/12/2025
25,No,Travel_Rarely,1182.619048,Sales,28,3,Life Sciences,1,183,1,Male,155.6077694,2,2,Sales Executive,3,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,28/12/2025
30,No,Travel_Rarely,665.8095238,Human Resources,9,3,Human Resources,1,184,3,Male,87.60651629,3,2,Human Resources,4,Married,6347,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7,9/01/2026
32,Yes,Travel_Rarely,486.8571429,Research & Development,9,3,Medical,1,190,1,Female,64.06015038,3,1,Laboratory Technician,1,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4,20/11/2025
45,No,Travel_Rarely,464.3809524,Research & Development,29,3,Medical,1,192,3,Male,61.10275689,3,1,Research Scientist,4,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3,5/01/2026
38,No,Travel_Rarely,109.6190476,Research & Development,3,5,Technical Degree,1,193,4,Female,14.4235589,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,19/12/2025
30,No,Travel_Rarely,1138.571429,Research & Development,18,3,Life Sciences,1,194,1,Female,149.8120301,3,1,Research Scientist,3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,2/11/2025
32,No,Travel_Frequently,1086.285714,Sales,9,2,Medical,1,195,4,Male,142.9323308,1,2,Sales Executive,4,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7,7/11/2025
30,No,Travel_Rarely,495.952381,Research & Development,5,3,Technical Degree,1,197,4,Female,65.25689223,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,9/11/2025
30,No,Travel_Rarely,531.5238095,Research & Development,2,1,Medical,1,198,2,Male,69.93734336,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,19/01/2026
41,No,Travel_Frequently,613.7142857,Research & Development,10,3,Life Sciences,1,199,4,Male,80.7518797,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,5/02/2026
41,No,Travel_Rarely,331.4761905,Research & Development,9,4,Life Sciences,1,200,3,Male,43.61528822,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,4/12/2025
19,No,Travel_Rarely,766.7619048,Research & Development,3,1,Medical,1,201,2,Female,100.8897243,3,1,Laboratory Technician,2,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,14/11/2025
40,No,Travel_Frequently,404.952381,Research & Development,26,3,Medical,1,202,2,Female,53.28320802,3,2,Research Scientist,2,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13,3/01/2026
35,No,Travel_Rarely,544.7142857,Sales,1,5,Marketing,1,204,3,Male,71.67293233,3,3,Sales Executive,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,7/12/2025
53,No,Travel_Rarely,764.1428571,Sales,6,2,Marketing,1,205,2,Male,100.5451128,3,2,Sales Representative,3,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5,29/11/2025
45,No,Travel_Rarely,519.0952381,Research & Development,9,3,Life Sciences,1,206,2,Male,68.30200501,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,15/12/2025
32,No,Travel_Frequently,742.3333333,Sales,8,3,Marketing,1,207,2,Female,97.6754386,3,3,Sales Executive,4,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7,24/01/2026
29,No,Non-Travel,1251.571429,Research & Development,1,1,Technical Degree,1,208,4,Male,164.6804511,3,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9,22/01/2026
51,No,Travel_Rarely,665.8571429,Research & Development,7,4,Medical,1,211,2,Male,87.61278195,2,2,Manufacturing Director,3,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,1/11/2025
58,No,Travel_Rarely,565.3809524,Research & Development,9,3,Medical,1,214,2,Female,74.39223058,2,1,Research Scientist,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0,16/01/2026
40,No,Travel_Rarely,407.2380952,Sales,4,4,Marketing,1,215,3,Male,53.5839599,2,3,Sales Executive,4,Married,10855,8552,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11,19/12/2025
34,No,Travel_Frequently,538.7619048,Sales,2,4,Marketing,1,216,3,Female,70.88972431,3,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,5/11/2025
22,No,Travel_Rarely,571.047619,Research & Development,19,1,Medical,1,217,3,Male,75.13784461,3,1,Research Scientist,4,Married,2323,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2,18/01/2026
27,No,Non-Travel,284.2857143,Research & Development,9,3,Medical,1,218,4,Male,37.40601504,3,1,Research Scientist,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,2/12/2025
28,No,Travel_Rarely,317.7142857,Research & Development,21,3,Medical,1,221,3,Male,41.80451128,3,1,Research Scientist,4,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2,20/12/2025
57,No,Travel_Rarely,1114.380952,Research & Development,24,2,Life Sciences,1,223,3,Male,146.6290727,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4,11/11/2025
27,No,Non-Travel,1206,Research & Development,3,3,Medical,1,224,3,Male,158.6842105,2,1,Research Scientist,3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,7/11/2025
50,No,Travel_Rarely,812.047619,Research & Development,11,3,Life Sciences,1,226,3,Female,106.8483709,3,5,Manager,2,Single,19926,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4,8/12/2025
41,No,Travel_Rarely,219.4761905,Research & Development,14,3,Life Sciences,1,227,1,Male,28.87844612,3,1,Research Scientist,3,Divorced,2451,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8,28/01/2026
30,No,Travel_Rarely,383.4761905,Sales,5,3,Life Sciences,1,228,2,Female,50.45739348,3,3,Sales Executive,4,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,14/11/2025
38,No,Travel_Rarely,615.7142857,Sales,1,4,Life Sciences,1,230,1,Female,81.01503759,2,2,Sales Executive,4,Single,8686,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7,1/02/2026
32,No,Travel_Rarely,591.9047619,Research & Development,6,5,Life Sciences,1,231,3,Male,77.88220551,3,1,Research Scientist,3,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,26/12/2025
27,No,Travel_Rarely,636.3809524,Research & Development,17,3,Technical Degree,1,233,3,Male,83.73433584,3,1,Research Scientist,2,Married,3058,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,24/01/2026
19,Yes,Travel_Frequently,999.4761905,Sales,1,1,Technical Degree,1,235,3,Female,131.5100251,1,1,Sales Representative,1,Single,2325,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0,30/12/2025
36,No,Travel_Frequently,717.2380952,Research & Development,3,2,Medical,1,238,4,Male,94.37343358,3,1,Laboratory Technician,2,Single,2088,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2,3/02/2026
30,No,Non-Travel,524.3809524,Research & Development,9,3,Medical,1,239,3,Male,68.99749373,3,2,Laboratory Technician,1,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10,15/11/2025
45,No,Travel_Rarely,300.9047619,Sales,4,2,Life Sciences,1,240,3,Female,39.59273183,3,2,Sales Executive,1,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,11/01/2026
56,No,Travel_Rarely,663.7619048,Research & Development,8,3,Life Sciences,1,241,3,Female,87.33709273,3,1,Research Scientist,1,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2,17/01/2026
33,No,Travel_Rarely,500.7142857,Research & Development,2,3,Life Sciences,1,242,3,Male,65.88345865,3,1,Research Scientist,4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,26/11/2025
19,Yes,Travel_Rarely,440.047619,Research & Development,2,3,Life Sciences,1,243,2,Male,57.90100251,2,1,Laboratory Technician,4,Single,1102,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0,15/01/2026
46,No,Travel_Rarely,101.7619048,Sales,1,2,Marketing,1,244,2,Female,13.38972431,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,4/02/2026
38,No,Travel_Rarely,300.9047619,Research & Development,9,2,Life Sciences,1,245,3,Female,39.59273183,3,1,Laboratory Technician,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,17/01/2026
31,No,Travel_Rarely,332.5714286,Research & Development,12,1,Medical,1,246,3,Female,43.7593985,3,1,Research Scientist,4,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2,24/11/2025
34,No,Travel_Rarely,271.952381,Research & Development,27,2,Medical,1,247,4,Female,35.78320802,3,1,Research Scientist,2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,31/12/2025
41,Yes,Travel_Rarely,1034.666667,Sales,20,2,Marketing,1,248,2,Female,136.1403509,3,1,Sales Representative,2,Single,3140,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2,9/02/2026
50,No,Travel_Rarely,163.0952381,Research & Development,1,3,Medical,1,249,3,Male,21.45989975,2,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2,6/11/2025
53,No,Travel_Rarely,1250,Research & Development,13,2,Medical,1,250,4,Female,164.4736842,4,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,9/01/2026
33,No,Travel_Rarely,222.5238095,Research & Development,14,3,Medical,1,252,4,Female,29.27944862,3,1,Research Scientist,2,Married,2756,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6,31/01/2026
40,No,Travel_Rarely,309.4761905,Research & Development,4,1,Medical,1,253,4,Female,40.72055138,3,5,Manager,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9,24/01/2026
55,No,Travel_Rarely,635.1904762,Research & Development,14,4,Medical,1,254,3,Male,83.57769424,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,23/11/2025
34,No,Travel_Frequently,670.1904762,Research & Development,2,1,Life Sciences,1,256,4,Male,88.18295739,2,2,Manufacturing Director,3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,25/12/2025
51,No,Travel_Rarely,342.4761905,Research & Development,3,3,Medical,1,258,4,Female,45.06265664,3,4,Healthcare Representative,2,Single,13734,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0,22/12/2025
52,No,Travel_Rarely,270.3809524,Research & Development,1,4,Life Sciences,1,259,3,Male,35.5764411,2,5,Manager,3,Married,19999,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9,29/01/2026
27,No,Travel_Rarely,561,Research & Development,9,3,Medical,1,260,4,Female,73.81578947,3,1,Research Scientist,2,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,2/02/2026
35,Yes,Travel_Rarely,737.952381,Research & Development,23,2,Life Sciences,1,261,2,Male,97.09899749,2,2,Manufacturing Director,3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1,25/01/2026
43,No,Non-Travel,248.952381,Research & Development,7,3,Medical,1,262,4,Male,32.75689223,4,1,Research Scientist,4,Divorced,2089,5228,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2,14/12/2025
45,No,Non-Travel,974.3809524,Research & Development,2,2,Medical,1,264,1,Male,128.2080201,2,4,Manager,4,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8,6/01/2026
37,No,Travel_Rarely,1094.142857,Research & Development,21,3,Life Sciences,1,267,2,Male,143.9661654,4,1,Research Scientist,1,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7,15/01/2026
35,No,Travel_Frequently,761.2380952,Research & Development,2,3,Medical,1,269,2,Female,100.1629073,3,2,Laboratory Technician,2,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2,6/02/2026
42,No,Non-Travel,782.8095238,Research & Development,21,2,Medical,1,270,3,Female,103.0012531,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,22/01/2026
38,No,Travel_Rarely,345.6666667,Research & Development,2,4,Life Sciences,1,271,4,Male,45.48245614,3,2,Manufacturing Director,3,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0,1/02/2026
38,No,Travel_Rarely,199.2857143,Research & Development,29,3,Technical Degree,1,273,4,Male,26.22180451,3,2,Manufacturing Director,4,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7,2/12/2025
27,No,Travel_Frequently,460.9047619,Research & Development,1,1,Technical Degree,1,274,3,Male,60.64536341,2,2,Manufacturing Director,1,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,23/01/2026
49,No,Non-Travel,1133,Research & Development,18,4,Life Sciences,1,275,4,Male,149.0789474,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7,3/01/2026
34,No,Travel_Frequently,284.3809524,Research & Development,10,4,Medical,1,277,4,Male,37.41854637,3,1,Research Scientist,3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,13/12/2025
40,No,Travel_Rarely,786.8095238,Research & Development,19,2,Medical,1,281,3,Male,103.5275689,3,2,Laboratory Technician,4,Married,2741,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7,1/01/2026
38,Yes,Travel_Rarely,540.6666667,Research & Development,29,1,Medical,1,282,2,Male,71.14035088,3,2,Healthcare Representative,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0,13/01/2026
29,Yes,Travel_Rarely,1167.857143,Sales,27,3,Marketing,1,283,2,Female,153.6654135,3,3,Sales Executive,4,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9,22/11/2025
22,No,Travel_Rarely,590.0952381,Research & Development,5,3,Life Sciences,1,284,4,Male,77.64411028,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,12/12/2025
36,No,Travel_Frequently,366.8095238,Research & Development,18,1,Medical,1,286,2,Female,48.26441103,3,1,Laboratory Technician,4,Single,2153,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7,22/11/2025
40,No,Non-Travel,678.1904762,Research & Development,9,5,Life Sciences,1,287,4,Male,89.23558897,2,2,Healthcare Representative,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,6/02/2026
46,No,Travel_Rarely,588.952381,Research & Development,1,4,Medical,1,288,4,Male,77.49373434,3,3,Healthcare Representative,1,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3,9/12/2025
32,Yes,Travel_Rarely,1229.142857,Sales,4,4,Medical,1,291,4,Male,161.7293233,1,3,Sales Executive,4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,1/01/2026
30,No,Non-Travel,996.4285714,Research & Development,1,1,Life Sciences,1,292,3,Male,131.1090226,2,3,Manufacturing Director,3,Single,8474,20925,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8,4/11/2025
27,No,Travel_Frequently,615.047619,Sales,20,3,Life Sciences,1,293,4,Female,80.9273183,3,2,Sales Executive,3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,3/11/2025
51,No,Travel_Rarely,749.3333333,Research & Development,8,4,Life Sciences,1,296,2,Male,98.59649123,2,3,Research Director,2,Married,12490,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7,26/11/2025
30,Yes,Travel_Rarely,407.4285714,Research & Development,3,3,Technical Degree,1,297,4,Female,53.60902256,3,1,Research Scientist,1,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4,15/12/2025
41,No,Travel_Rarely,698.7619048,Sales,6,3,Life Sciences,1,298,4,Female,91.94235589,3,3,Manager,4,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,25/11/2025
30,Yes,Travel_Frequently,1093.666667,Sales,26,4,Marketing,1,299,3,Female,143.9035088,2,2,Sales Executive,1,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,24/12/2025
29,Yes,Travel_Rarely,940.8095238,Research & Development,1,3,Technical Degree,1,300,3,Male,123.7907268,3,1,Research Scientist,3,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5,10/01/2026
45,No,Non-Travel,801.9047619,Sales,6,3,Medical,1,302,4,Female,105.5137845,2,3,Sales Executive,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,30/01/2026
54,No,Travel_Rarely,810.047619,Sales,3,3,Marketing,1,303,4,Female,106.585213,3,2,Sales Executive,1,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5,5/12/2025
36,No,Travel_Rarely,473.5714286,Research & Development,5,2,Life Sciences,1,304,4,Male,62.31203008,3,2,Laboratory Technician,2,Single,5914,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7,16/11/2025
33,No,Travel_Rarely,630.8571429,Research & Development,4,4,Medical,1,305,3,Female,83.0075188,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,22/11/2025
37,No,Travel_Frequently,478.8571429,Research & Development,11,3,Other,1,306,2,Male,63.0075188,3,3,Research Director,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,25/11/2025
38,No,Travel_Rarely,459.3809524,Sales,3,3,Life Sciences,1,307,1,Male,60.44486216,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13,29/12/2025
31,No,Non-Travel,208.6190476,Research & Development,1,4,Medical,1,308,3,Male,27.44987469,1,2,Manufacturing Director,3,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4,10/01/2026
59,No,Travel_Rarely,402.6666667,Research & Development,3,3,Life Sciences,1,309,3,Male,52.98245614,2,1,Research Scientist,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,8/01/2026
37,No,Travel_Frequently,120.9047619,Sales,4,4,Marketing,1,311,1,Male,15.9085213,3,1,Sales Representative,4,Divorced,2793,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8,24/11/2025
29,No,Travel_Frequently,314.2380952,Sales,1,1,Medical,1,312,2,Female,41.34711779,3,3,Sales Executive,4,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1,30/11/2025
35,No,Travel_Frequently,433.1428571,Sales,1,3,Marketing,1,314,3,Female,56.9924812,3,3,Sales Executive,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8,4/12/2025
29,Yes,Travel_Rarely,712.4285714,Research & Development,18,1,Medical,1,315,3,Male,93.7406015,2,1,Research Scientist,4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,25/12/2025
52,No,Travel_Rarely,157.1428571,Research & Development,2,3,Life Sciences,1,316,3,Female,20.67669173,2,1,Laboratory Technician,4,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2,21/11/2025
42,No,Travel_Rarely,234.9047619,Research & Development,4,2,Technical Degree,1,319,3,Male,30.9085213,3,5,Manager,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15,24/01/2026
59,No,Travel_Rarely,1221.761905,Human Resources,6,2,Medical,1,321,2,Male,160.7581454,3,1,Human Resources,3,Married,2267,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2,15/12/2025
50,No,Travel_Rarely,1148.47619,Sales,1,4,Medical,1,323,4,Female,151.1152882,3,5,Manager,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6,29/11/2025
33,Yes,Travel_Rarely,1054.714286,Research & Development,14,3,Medical,1,325,3,Male,138.7781955,3,1,Laboratory Technician,4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,1/02/2026
43,No,Travel_Rarely,368.7619048,Sales,16,3,Marketing,1,327,4,Female,48.52130326,3,4,Manager,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9,30/01/2026
33,Yes,Travel_Rarely,1024.238095,Research & Development,2,2,Life Sciences,1,328,1,Female,134.7681704,3,1,Laboratory Technician,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7,1/11/2025
52,No,Non-Travel,1001.428571,Sales,2,4,Life Sciences,1,329,1,Male,131.7669173,2,5,Manager,3,Single,19068,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12,11/12/2025
32,No,Travel_Rarely,999.5238095,Sales,4,2,Life Sciences,1,330,3,Female,131.5162907,3,1,Sales Representative,2,Married,3931,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2,7/01/2026
32,Yes,Travel_Rarely,455.7619048,Research & Development,1,3,Life Sciences,1,331,4,Male,59.96867168,2,1,Laboratory Technician,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,22/01/2026
39,No,Travel_Rarely,734.1428571,Research & Development,1,4,Medical,1,332,3,Female,96.59774436,3,1,Laboratory Technician,3,Divorced,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,18/01/2026
32,No,Non-Travel,574.7142857,Sales,26,4,Marketing,1,333,3,Male,75.62030075,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,27/01/2026
41,No,Travel_Rarely,946.5238095,Research & Development,19,2,Life Sciences,1,334,3,Male,124.5426065,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,19/12/2025
40,No,Travel_Rarely,1164.142857,Research & Development,24,2,Technical Degree,1,335,1,Male,153.1766917,3,2,Research Scientist,4,Divorced,3319,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7,19/11/2025
45,No,Travel_Rarely,760.4761905,Research & Development,1,3,Other,1,336,3,Male,100.0626566,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,15/11/2025
